" Modeling Information Flow Through Deep Neural Networks
"
" Learnings Options End-to-End for Continuous Action Tasks
"
" Comparing Deep Reinforcement Learning and Evolutionary Methods in  Continuous Control
"
" Highrisk Prediction from Electronic Medical Records via Deep Attention  Networks
"
" Feature discovery and visualization of robot mission data using  convolutional autoencoders and Bayesian nonparametric topic models
"
" Resource Sharing of a Computing Access Point for Multi-user Mobile Cloud  Offloading with Delay Constraints
"
" Paris-Lille-3D: a large and high-quality ground truth urban point cloud  dataset for automatic segmentation and classification
"
" Robust Stereo Visual Inertial Odometry for Fast Autonomous Flight
"
" A Color Intensity Invariant Low Level Feature Optimization Framework for  Image Quality Assessment
"
" Graph Centrality Measures for Boosting Popularity-Based Entity Linking
"
" Investigation of Gaze Patterns in Multi View Laparoscopic Surgery
"
" Integrated Nanophotonics Architecture for Residue Number System  Arithmetic
"
" A Short-term Intervention for Long-term Fairness in the Labor Market
"
" On the importance of normative data in speech-based assessment
"
" Multi-Channel CNN-based Object Detection for Enhanced Situation  Awareness
"
" Machine Learning and Manycore Systems Design: A Serendipitous Symbiosis
"
" Mining Precision Interfaces From Query Logs
"
" Super SloMo: High Quality Estimation of Multiple Intermediate Frames for  Video Interpolation
"
" The Effect of Focal Distance, Age, and Brightness on Near-Field  Augmented Reality Depth Matching
"
" Residential Energy Storage Management with Bidirectional Energy Control
"
" Budget-Aware Activity Detection with A Recurrent Policy Network
"
" Virtualized Control over Fog: Interplay Between Reliability and Latency
"
" Graph Distillation for Action Detection with Privileged Modalities
"
" Semantic Photometric Bundle Adjustment on Natural Sequences
"
" Blind Gain and Phase Calibration via Sparse Spectral Methods
"
" Video retrieval based on deep convolutional neural network
"
" The Size Conundrum: Why Online Knowledge Markets Can Fail at Scale
"
" Wi-Fi CSI based Behavior Recognition: From Signals, Actions to  Activities
"
" Fundamental Limits on Data Acquisition: Trade-offs between Sample  Complexity and Query Difficulty
"
" Distance-based Camera Network Topology Inference for Person  Re-identification
"
" Deep-Reinforcement Learning Multiple Access for Heterogeneous Wireless  Networks
"
" Generative Adversarial Networks for Electronic Health Records: A  Framework for Exploring and Evaluating Methods for Predicting Drug-Induced  Laboratory Test Trajectories
"
" Capacity-Achievability of Polar Codes and Precoded Polar Codes under  List Decoding: They are Good both Practically and Theoretically
"
" Audio Cover Song Identification using Convolutional Neural Network
"
" Text Generation Based on Generative Adversarial Nets with Latent  Variable
"
" Speaker identification from the sound of the human breath
"
" Learning Depth from Monocular Videos using Direct Methods
"
" New Techniques for Inferring L-Systems Using Genetic Algorithm
"
" Personalized Gaussian Processes for Future Prediction of Alzheimer's  Disease Progression
"
" Inertial-aided Rolling Shutter Relative Pose Estimation
"
" Rank of Experts: Detection Network Ensemble
"
" Modeling the Multiple Sclerosis Brain Disease Using Agents: What Works  and What Doesn't?
"
" Delineation of Skin Strata in Reflectance Confocal Microscopy Images  using Recurrent Convolutional Networks with Toeplitz Attention
"
" InclusiveFaceNet: Improving Face Attribute Detection with Race and  Gender Diversity
"
" 3D Facial Action Units Recognition for Emotional Expression
"
" A 3D Coarse-to-Fine Framework for Volumetric Medical Image Segmentation
"
" InverseNet: Solving Inverse Problems with Splitting Networks
"
" Distributed Stratified Locality Sensitive Hashing for Critical Event  Prediction in the Cloud
"
" Power-Traffic Coordinated Operation for Bi-Peak Shaving and Bi-Ramp  Smoothing -A Hierarchical Data-Driven Approach
"
" Real-time Semantic Image Segmentation via Spatial Sparsity
"
" On the Hardness of Deriving the Arithmetic Mean Component Competitive  Ratio
"
" A double competitive strategy based learning automata algorithm
"
" Sobol Tensor Trains for Global Sensitivity Analysis
"
" Context-Awareness Enhances 5G Multi-Access Mobile Edge Computing (MEC)  Reliability
"
" Flexible Installability of Android Apps with App-level Virtualization  based Decomposition
"
